NM_MUN,year,area_km
Bannach,2012.0,7.053352668567113
Bannach,2013.0,4.712209881773668
Bannach,2014.0,2.722014920293123
Bannach,2015.0,23.021845973753504
Bannach,2016.0,10.899227420309636
Bannach,2017.0,5.474697897909649
Bannach,2018.0,1.576203133424033
Bannach,2019.0,2.355649385604138
Bannach,2020.0,2.259097531990846
Bannach,2021.0,5.358118514594266
Bannach,2022.0,4.013136998983092
Bannach,2023.0,2.577423295032105
Barcarena,2008.0,1.12914717466149
Barcarena,2009.0,2.669872064206866
Barcarena,2010.0,1.90021277022018
Barcarena,2011.0,1.01428957934406
Barcarena,2012.0,2.380321866526145
Barcarena,2013.0,0.866301333139223
Barcarena,2014.0,0.998117235320337
Barcarena,2015.0,0.33858680989150003
Barcarena,2016.0,0.695755047469776
Barcarena,2017.0,2.771739883583208
Barcarena,2018.0,0.818465815775866
Barcarena,2019.0,0.065133170221254
Barcarena,2020.0,2.595801271560409
Barcarena,2021.0,2.185279222677819
Barcarena,2022.0,0.558981937672541
Barcarena,2023.0,0.262262069824566
Belterra,2008.0,5.112461432002518
Belterra,2009.0,6.966616780399014
Belterra,2010.0,4.254887657537326
Belterra,2011.0,1.573817355460616
Belterra,2012.0,2.287433894753541
Belterra,2013.0,0.6813660034393331
Belterra,2014.0,1.243334680035045
Belterra,2015.0,11.180283949636594
Belterra,2016.0,4.516900902562785
Belterra,2017.0,2.314179938141435
Belterra,2018.0,2.833511494048083
Belterra,2019.0,5.432916298804909
Belterra,2020.0,4.47279963497171
Belterra,2021.0,16.365558106432264
Belterra,2022.0,12.967389564709256
Belterra,2023.0,7.656221031357844
Belém,2008.0,0.946379147946671
Belém,2009.0,0.083676606029933
Belém,2010.0,0.911197034585397
Belém,2011.0,0.252867740172645
Belém,2012.0,0.31422566768985005
Belém,2015.0,0.265299415731449
Belém,2016.0,0.279101231652115
Belém,2017.0,0.274599740899944
Belém,2018.0,0.925068204425803
Belém,2019.0,1.259606224301177
Belém,2020.0,0.226949356993345
Belém,2021.0,0.476675016409833
Belém,2022.0,0.070966223835975
Benevides,2008.0,0.18865546157656898
Benevides,2010.0,0.050672356507675
Benevides,2013.0,0.159390604382529
Benevides,2015.0,0.112137850002932
Benevides,2017.0,0.319529978115072
Benevides,2018.0,0.247922637006151
Benevides,2019.0,0.064918148354104
Benevides,2020.0,0.31260677879175497
Benevides,2021.0,0.138765129253309
Benevides,2022.0,0.434836879173467
Bom Jesus do Tocantins,2008.0,10.551432961476277
Bom Jesus do Tocantins,2009.0,5.805102823996924
Bom Jesus do Tocantins,2010.0,7.660929113698369
Bom Jesus do Tocantins,2011.0,2.294114393367995
Bom Jesus do Tocantins,2012.0,1.7912188511618359
Bom Jesus do Tocantins,2013.0,6.055126153074019
Bom Jesus do Tocantins,2014.0,5.82762261859098
Bom Jesus do Tocantins,2015.0,5.453837004013323
Bom Jesus do Tocantins,2016.0,8.058221925425416
Bom Jesus do Tocantins,2017.0,5.811354121014234
Bom Jesus do Tocantins,2018.0,6.845739167392444
Bom Jesus do Tocantins,2019.0,7.595312550052934
Bom Jesus do Tocantins,2020.0,19.22338610541485
Bom Jesus do Tocantins,2021.0,8.228008100734407
Bom Jesus do Tocantins,2022.0,6.532999548013912
Bom Jesus do Tocantins,2023.0,5.869173612018694
Bonito,2008.0,7.184801221929246
Bonito,2009.0,0.6206006351787869
Bonito,2010.0,1.398947759403733
Bonito,2011.0,2.061061751601842
Bonito,2013.0,0.560081908121585
Bonito,2014.0,0.283147641870942
Bonito,2015.0,0.824382670975341
Bonito,2016.0,0.762362470009653
Bonito,2017.0,0.627005440863246
Bonito,2020.0,0.239814837813333
Bonito,2021.0,0.198067988516685
Bonito,2023.0,0.318025247569015
Bragança,2008.0,1.291751669483909
Bragança,2009.0,6.069483564777706
Bragança,2010.0,2.687988482423283
Bragança,2011.0,0.889318402757777
Bragança,2012.0,0.213545366078122
Bragança,2014.0,1.115730299101615
Bragança,2015.0,0.505410711270483
Bragança,2017.0,0.567568203939261
Bragança,2018.0,0.293340356319009
Bragança,2019.0,0.22403471412929402
Bragança,2020.0,0.40478629547427997
Bragança,2021.0,0.301326951192732
Bragança,2023.0,0.481794449663293
Brasil Novo,2008.0,17.839279519675074
Brasil Novo,2009.0,58.71753565092012
Brasil Novo,2010.0,50.71367261964107
Brasil Novo,2011.0,39.90399265077268
Brasil Novo,2012.0,9.1742578371898
Brasil Novo,2013.0,32.359779956452584
Brasil Novo,2014.0,9.202692665243545
Brasil Novo,2015.0,11.798390876651506
Brasil Novo,2016.0,6.616722575674099
Brasil Novo,2017.0,28.91290797555496
Brasil Novo,2018.0,19.682096927666166
Brasil Novo,2019.0,26.937940165143058
Brasil Novo,2020.0,26.878540786818743
Brasil Novo,2021.0,20.83428832209944
Brasil Novo,2022.0,9.30295666173473
Brasil Novo,2023.0,11.646476125387766
Brejo Grande do Araguaia,2008.0,8.768859187622018
Brejo Grande do Araguaia,2009.0,3.19496087269453
Brejo Grande do Araguaia,2010.0,2.33986166880218
Brejo Grande do Araguaia,2011.0,2.224095389519529
Brejo Grande do Araguaia,2012.0,1.159842035648961
Brejo Grande do Araguaia,2013.0,2.697365831828412
Brejo Grande do Araguaia,2014.0,2.825223552660585
Brejo Grande do Araguaia,2015.0,1.207366679023568
Brejo Grande do Araguaia,2016.0,2.421665537188818
Brejo Grande do Araguaia,2017.0,1.924905190046844
Brejo Grande do Araguaia,2018.0,0.9005927735607431
Brejo Grande do Araguaia,2019.0,1.195369498085608
Brejo Grande do Araguaia,2020.0,1.3993186296720759
Brejo Grande do Araguaia,2021.0,1.957324836237559
Brejo Grande do Araguaia,2022.0,1.859382399350352
Brejo Grande do Araguaia,2023.0,1.4083238892822991
Breu Branco,2008.0,68.61426250400326
Breu Branco,2009.0,18.460571852730425
Breu Branco,2010.0,55.57622395342782
Breu Branco,2011.0,15.691455685180452
Breu Branco,2012.0,18.10010579998564
Breu Branco,2013.0,11.845899218780582
Breu Branco,2014.0,7.197036961365546
Breu Branco,2015.0,17.986860497971044
Breu Branco,2016.0,9.694420260005943
Breu Branco,2017.0,9.049421563048872
Breu Branco,2018.0,9.600319072933791
Breu Branco,2019.0,9.526382590133142
Breu Branco,2020.0,13.053858706510669
Breu Branco,2021.0,14.087950835616283
Breu Branco,2022.0,8.454721435237502
Breu Branco,2023.0,9.27417694813644
Breves,2008.0,3.94723551912756
Breves,2009.0,0.971076861746587
Breves,2010.0,2.130156619828854
Breves,2011.0,0.638130053744318
Breves,2012.0,0.277384364365757
Breves,2013.0,1.247492943380971
Breves,2014.0,0.530676569550087
Breves,2015.0,0.912023376667188
Breves,2016.0,1.956472550848728
Breves,2017.0,1.1237148372870291
Breves,2018.0,0.361025993969865
Breves,2019.0,1.8058399602347102
Breves,2020.0,1.878384262745571
Breves,2021.0,2.3018148228223048
Breves,2022.0,1.54932247624932
Breves,2023.0,1.109881827410484
Bujaru,2008.0,5.608246847861893
Bujaru,2009.0,0.601925381192433
Bujaru,2010.0,1.251874299942914
Bujaru,2011.0,1.696510005224087
Bujaru,2012.0,0.9063702289016791
Bujaru,2013.0,2.665484489935043
Bujaru,2014.0,0.080128050225907
Bujaru,2015.0,1.105887119795947
Bujaru,2016.0,0.682845474452883
Bujaru,2017.0,6.279655070226615
Bujaru,2018.0,0.9082330012222289
Bujaru,2019.0,0.164904929065725
Bujaru,2020.0,1.2586046136140991
Bujaru,2021.0,0.57164643902004
Bujaru,2022.0,0.249589246373534
Bujaru,2023.0,0.442214565037168
Cachoeira do Arari,2009.0,0.406348435277417
Cachoeira do Arari,2010.0,0.9322549089039189
Cachoeira do Arari,2011.0,0.211303637013289
Cachoeira do Arari,2013.0,0.084601191689974
Cachoeira do Arari,2016.0,0.076871145515942
Cachoeira do Arari,2018.0,0.229650118196061
Cachoeira do Arari,2021.0,0.39337479644374296
Cachoeira do Arari,2022.0,0.070452653186692
Cachoeira do Arari,2023.0,0.065461525964387
Cachoeira do Piriá,2008.0,22.749508410573522
Cachoeira do Piriá,2009.0,80.2261012486136
Cachoeira do Piriá,2010.0,58.36495767385875
Cachoeira do Piriá,2011.0,24.34185466897198
Cachoeira do Piriá,2012.0,3.097168825975575
Cachoeira do Piriá,2013.0,5.036958548465768
Cachoeira do Piriá,2014.0,10.660026369141242
Cachoeira do Piriá,2015.0,12.67886491592949
Cachoeira do Piriá,2016.0,9.281694282856348
Cachoeira do Piriá,2017.0,20.877242022201536
Cachoeira do Piriá,2018.0,18.732194473170235
Cachoeira do Piriá,2019.0,22.732841857034582
Cachoeira do Piriá,2020.0,27.654963299246216
Cachoeira do Piriá,2021.0,15.245508657317679
Cachoeira do Piriá,2022.0,11.54786165446458
Cachoeira do Piriá,2023.0,25.091424914520502
Cametá,2008.0,0.7899752374956159
Cametá,2009.0,6.683282567109437
Cametá,2010.0,13.705562059483665
Cametá,2011.0,1.451635407349317
Cametá,2012.0,0.479508212269235
Cametá,2013.0,0.396974263393247
Cametá,2014.0,0.336425325136074
Cametá,2015.0,0.293440706966687
Cametá,2016.0,0.408132237873703
Cametá,2017.0,1.270330019812481
Cametá,2018.0,1.045401535229053
Cametá,2019.0,0.142751992196504
Cametá,2020.0,0.508600719692589
Cametá,2021.0,0.303614422997156
Cametá,2022.0,0.419941977438533
Cametá,2023.0,0.410065007053655
Canaã dos Carajás,2008.0,8.855498488791318
Canaã dos Carajás,2009.0,0.86995683915958
Canaã dos Carajás,2010.0,1.338930286305906
Canaã dos Carajás,2011.0,1.462371964425959
Canaã dos Carajás,2012.0,0.26506180161765003
Canaã dos Carajás,2013.0,0.637237065362636
Canaã dos Carajás,2014.0,1.407602921104562
Canaã dos Carajás,2015.0,2.668696602564374
Canaã dos Carajás,2016.0,2.0711066902633433
Canaã dos Carajás,2017.0,1.436025152666701
Canaã dos Carajás,2018.0,0.9985072483712341
Canaã dos Carajás,2019.0,1.208252965230152
Canaã dos Carajás,2020.0,2.004971821544681
Canaã dos Carajás,2021.0,2.420352704374257
Canaã dos Carajás,2022.0,1.819873208445317
Canaã dos Carajás,2023.0,0.624196345198891
Capanema,2008.0,4.138813614087493
Capanema,2009.0,1.5958519458466431
Capanema,2010.0,0.605450144707767
Capanema,2011.0,1.8396188643010332
Capanema,2013.0,0.130020174052286
Capanema,2014.0,0.281413754058645
Capanema,2015.0,1.323375057070954
Capanema,2016.0,0.10298783781854101
Capanema,2017.0,0.305202060889764
Capanema,2018.0,0.067043386065928
Capanema,2019.0,0.08693283084711201
Capanema,2020.0,0.5287258813400391
Capanema,2021.0,0.310495470425919
Capanema,2023.0,0.391640535548118
Capitão Poço,2008.0,7.125157286410378
Capitão Poço,2009.0,12.033304305426896
Capitão Poço,2010.0,1.45165143269276
Capitão Poço,2011.0,9.5628183786682
Capitão Poço,2012.0,0.6080895744818
Capitão Poço,2013.0,1.125843969290041
Capitão Poço,2014.0,1.211626270562055
Capitão Poço,2015.0,1.20823350519189
Capitão Poço,2016.0,1.0644161372503749
Capitão Poço,2017.0,1.895302197287821
Capitão Poço,2018.0,1.491442012076216
Capitão Poço,2019.0,1.670625620579054
Capitão Poço,2020.0,1.160652021894767
Capitão Poço,2021.0,2.410887628453565
Capitão Poço,2022.0,1.572391628018853
Capitão Poço,2023.0,4.798331321147787
Castanhal,2008.0,5.928743089123202
Castanhal,2009.0,0.540733061549872
Castanhal,2010.0,1.52387109320929
Castanhal,2011.0,0.980264871500543
Castanhal,2012.0,0.5508387073112679
Castanhal,2013.0,1.231508560225716
Castanhal,2014.0,0.198583258624235
Castanhal,2015.0,0.667939157068805
Castanhal,2016.0,0.844794786964945
Castanhal,2017.0,0.914971541534414
Castanhal,2018.0,0.439968470844861
Castanhal,2019.0,0.250226609814553
Castanhal,2020.0,0.74730963291424
Castanhal,2021.0,0.957859689591129
Castanhal,2022.0,0.491069652298773
Castanhal,2023.0,0.350407333194773
Chaves,2008.0,0.177204962845737
Chaves,2009.0,0.83983462713399
Chaves,2010.0,2.633700660702493
Chaves,2011.0,0.158486171423172
Chaves,2012.0,0.244002976012403
Chaves,2013.0,0.071255464381329
Chaves,2014.0,0.170121370331922
Chaves,2015.0,0.7517580251985769
Chaves,2017.0,2.169486255411832
Chaves,2019.0,0.29989813146426203
Chaves,2020.0,0.063309252034719
Chaves,2022.0,0.071012664308266
Chaves,2023.0,0.062519351751292
Colares,2008.0,0.475260160897111
Colares,2010.0,0.15753888526641802
Colares,2011.0,0.150518522978563
Colares,2016.0,0.095242186882074
Colares,2017.0,0.169559938741847
Colares,2020.0,0.064182768290223
Colares,2021.0,0.081467105391459
Colares,2022.0,0.144261991096448
Conceição do Araguaia,2008.0,47.748311076937945
Conceição do Araguaia,2009.0,7.223087249780756
Conceição do Araguaia,2010.0,17.67186825587538
Conceição do Araguaia,2011.0,5.174211402204316
Conceição do Araguaia,2012.0,7.318757798429633
Conceição do Araguaia,2013.0,5.846317843339827
Conceição do Araguaia,2014.0,4.281717867219143
Conceição do Araguaia,2015.0,1.6717555521081309
Conceição do Araguaia,2016.0,6.781905460490802
Conceição do Araguaia,2017.0,3.031623570603373
Conceição do Araguaia,2018.0,2.76351625954462
Conceição do Araguaia,2019.0,8.915600842637286
Conceição do Araguaia,2020.0,2.1527304689660403
Conceição do Araguaia,2021.0,4.665965307190164
Conceição do Araguaia,2022.0,4.771781302351821
Conceição do Araguaia,2023.0,7.088073865165425
Concórdia do Pará,2008.0,2.702427243520624
Concórdia do Pará,2009.0,0.86488483767147
Concórdia do Pará,2010.0,0.522139291239573
Concórdia do Pará,2011.0,0.7157455110297151
Concórdia do Pará,2012.0,0.593006219932406
Concórdia do Pará,2013.0,0.560845230486599
Concórdia do Pará,2014.0,0.284871802669892
Concórdia do Pará,2015.0,0.491138391273008
Concórdia do Pará,2016.0,0.23977306464599601
Concórdia do Pará,2017.0,3.273618124465999
Concórdia do Pará,2018.0,0.50413937772565
Concórdia do Pará,2019.0,0.311815273569596
Concórdia do Pará,2020.0,0.8474750369068069
Concórdia do Pará,2021.0,0.40868396345547603
Concórdia do Pará,2022.0,0.332963105615241
Concórdia do Pará,2023.0,0.229081678129993
Cumaru do Norte,2008.0,187.28167315981926
Cumaru do Norte,2009.0,36.63655523135244
Cumaru do Norte,2010.0,43.2381565825076
Cumaru do Norte,2011.0,59.356006692631844
Cumaru do Norte,2012.0,58.44984636377243
Cumaru do Norte,2013.0,37.95801590686735
Cumaru do Norte,2014.0,25.72851266137664
Cumaru do Norte,2015.0,41.370018856635134
Cumaru do Norte,2016.0,33.94815132849726
Cumaru do Norte,2017.0,38.92458365735699
Cumaru do Norte,2018.0,29.417064124149245
Cumaru do Norte,2019.0,44.06939706811837
Cumaru do Norte,2020.0,74.64281086006196
Cumaru do Norte,2021.0,48.45279339130604
Cumaru do Norte,2022.0,25.543479397399864
Cumaru do Norte,2023.0,15.89626631285503
Curionópolis,2008.0,5.084603331664665
Curionópolis,2009.0,0.895119920491088
Curionópolis,2010.0,3.646259946816773
Curionópolis,2011.0,0.259416297255122
Curionópolis,2012.0,0.478872776197244
Curionópolis,2015.0,0.46198944720546
Curionópolis,2016.0,0.456402760406194
Curionópolis,2017.0,1.848034465292538
Curionópolis,2018.0,1.05937909000726
Curionópolis,2019.0,3.512656345583904
Curionópolis,2020.0,4.4739241000231456
Curionópolis,2021.0,1.693720082663525
Curionópolis,2022.0,4.416469058793826
Curionópolis,2023.0,0.675735203839189
Curralinho,2008.0,0.700537791517273
Curralinho,2009.0,3.359399075586151
Curralinho,2010.0,9.19664646144982
Curralinho,2011.0,1.369552540429853
Curralinho,2012.0,0.45198975563870797
Curralinho,2013.0,1.687253474161101
Curralinho,2014.0,0.273349269566957
Curralinho,2015.0,0.089963655914613
Curralinho,2016.0,0.991346651862381
Curralinho,2017.0,0.18896565414093502
Curralinho,2019.0,1.707375334649998
Curralinho,2020.0,1.084471861179764
Curralinho,2021.0,2.790267359732448
Curralinho,2022.0,0.762449407782679
Curralinho,2023.0,1.152345711748515
Curuá,2008.0,4.344852378434858
Curuá,2009.0,5.055146843013035
Curuá,2010.0,8.790832168297346
Curuá,2011.0,3.536376119317531
Curuá,2012.0,2.422254060748865
Curuá,2013.0,1.61597043934375
Curuá,2014.0,6.039030794039465
Curuá,2015.0,3.794481738572285
Curuá,2016.0,5.668497833881064
Curuá,2017.0,6.108195752027829
Curuá,2018.0,5.007903132021917
Curuá,2019.0,11.742427060382726
Curuá,2020.0,10.909477261345305
Curuá,2021.0,8.791062847800738
Curuá,2022.0,6.396489641268919
Curuá,2023.0,7.525233371144113
Curuçá,2008.0,2.342872012539678
Curuçá,2009.0,1.44716420410526
Curuçá,2010.0,1.5822011938522729
Curuçá,2011.0,0.40771843152355003
Curuçá,2012.0,0.068483113548335
Curuçá,2013.0,2.33252124995795
Curuçá,2014.0,0.14250167850438
Curuçá,2015.0,0.24474901758551398
Curuçá,2016.0,0.973228871537846
Curuçá,2017.0,0.431738724499712
Curuçá,2018.0,1.26527006531658
Curuçá,2019.0,0.5614054114788121
Curuçá,2020.0,0.868188573425878
Curuçá,2021.0,0.682021302003873
Curuçá,2022.0,0.069926764336452
Curuçá,2023.0,0.411797251631198
Dom Eliseu,2008.0,54.14667100535096
Dom Eliseu,2009.0,41.26173598187868
Dom Eliseu,2010.0,37.54029510992496
Dom Eliseu,2011.0,24.994717981577125
Dom Eliseu,2012.0,31.09482991654272
Dom Eliseu,2013.0,10.335779679962616
Dom Eliseu,2014.0,6.237574391499246
Dom Eliseu,2015.0,6.859356345803208
Dom Eliseu,2016.0,7.409841975820317
Dom Eliseu,2017.0,5.630482523029939
Dom Eliseu,2018.0,10.900281351718037
Dom Eliseu,2019.0,13.147574346844529
Dom Eliseu,2020.0,28.076928079044727
Dom Eliseu,2021.0,44.272970763485176
Dom Eliseu,2022.0,48.14249179632654
Dom Eliseu,2023.0,40.740214139360006
Eldorado do Carajás,2008.0,32.6539233115641
Eldorado do Carajás,2009.0,24.96908421172497
Eldorado do Carajás,2010.0,22.01779332876327
Eldorado do Carajás,2011.0,5.406700953626262
Eldorado do Carajás,2012.0,2.621246548975231
Eldorado do Carajás,2013.0,4.645422339363703
Eldorado do Carajás,2014.0,4.114619677760991
Eldorado do Carajás,2015.0,4.527561465296043
Eldorado do Carajás,2016.0,10.80855011642929
Eldorado do Carajás,2017.0,1.957360295744073
Eldorado do Carajás,2018.0,4.026947194977272
Eldorado do Carajás,2019.0,3.4966334514639548
Eldorado do Carajás,2020.0,2.913370550298642
Eldorado do Carajás,2021.0,3.454399146321533
Eldorado do Carajás,2022.0,3.243100353835112
Eldorado do Carajás,2023.0,3.522145192066517
Faro,2008.0,2.022478306869866
Faro,2009.0,2.317114365709561
Faro,2010.0,5.570414026616959
Faro,2011.0,2.950336945254092
Faro,2012.0,0.70088407980329
Faro,2013.0,1.350386077125755
Faro,2014.0,2.5431699868983753
Faro,2015.0,3.242550738001785
Faro,2016.0,0.871909546811404
Faro,2017.0,1.148554987602234
Faro,2018.0,3.3241571096647218
Faro,2019.0,1.422419372267445
Faro,2020.0,1.1710722660424
Faro,2021.0,3.55802801179411
Faro,2022.0,4.923438490700087
Faro,2023.0,2.836736046923983
Floresta do Araguaia,2008.0,20.848021201405484
Floresta do Araguaia,2009.0,12.151620412999298
Floresta do Araguaia,2010.0,12.88858642815256
Floresta do Araguaia,2011.0,4.231521662498768
Floresta do Araguaia,2012.0,5.381340980983346
Floresta do Araguaia,2013.0,4.989675330353107
Floresta do Araguaia,2014.0,4.048395775606498
Floresta do Araguaia,2015.0,3.235593692406645
Floresta do Araguaia,2016.0,3.157976112615423
Floresta do Araguaia,2017.0,3.973409923112248
Floresta do Araguaia,2018.0,1.289677593974418
Floresta do Araguaia,2019.0,3.153784643850779
Floresta do Araguaia,2020.0,2.38003671246331
Floresta do Araguaia,2021.0,3.097932884472678
Floresta do Araguaia,2022.0,2.311512205233108
Floresta do Araguaia,2023.0,3.1029173911246852
Garrafão do Norte,2008.0,8.973800021806515
Garrafão do Norte,2009.0,20.846527298327548
Garrafão do Norte,2010.0,7.050961856014614
Garrafão do Norte,2011.0,10.497074435193111
Garrafão do Norte,2012.0,0.953993636130372
Garrafão do Norte,2013.0,1.054460785082955
Garrafão do Norte,2014.0,4.178427462482244
Garrafão do Norte,2015.0,1.414697902013044
Garrafão do Norte,2016.0,0.990105856552342
Garrafão do Norte,2017.0,0.60549928239536
Garrafão do Norte,2018.0,0.981719312967167
Garrafão do Norte,2019.0,0.620238421964943
Garrafão do Norte,2020.0,0.994688021348629
Garrafão do Norte,2021.0,1.1580773753345799
Garrafão do Norte,2022.0,2.0115022358448558
Garrafão do Norte,2023.0,2.225520069332186
Goianésia do Pará,2008.0,38.14701265271568
Goianésia do Pará,2009.0,25.850356168273986
Goianésia do Pará,2010.0,49.57174610063184
Goianésia do Pará,2011.0,21.525460982970337
Goianésia do Pará,2012.0,16.095183374602886
Goianésia do Pará,2013.0,38.89633697385233
Goianésia do Pará,2014.0,23.322062489459043
Goianésia do Pará,2015.0,25.105163141600983
Goianésia do Pará,2016.0,21.08893210227984
Goianésia do Pará,2017.0,23.725146105796675
Goianésia do Pará,2018.0,20.45573726930662
Goianésia do Pará,2019.0,30.226347052208478
Goianésia do Pará,2020.0,40.88077310362417
Goianésia do Pará,2021.0,29.015349811084906
Goianésia do Pará,2022.0,27.810387049951387
Goianésia do Pará,2023.0,18.905760095098145
Gurupá,2008.0,3.67660860439646
Gurupá,2009.0,5.625295954270995
Gurupá,2010.0,6.22762723977024
Gurupá,2011.0,0.580063945376304
Gurupá,2012.0,3.398059868035246
Gurupá,2013.0,0.645507549837519
Gurupá,2014.0,1.926837669121284
Gurupá,2015.0,0.239681582605177
Gurupá,2016.0,1.243484063976989
Gurupá,2017.0,2.170810564636634
Gurupá,2018.0,2.9506524869177833
Gurupá,2019.0,4.631436021035856
Gurupá,2020.0,3.828602857526475
Gurupá,2021.0,2.109405584305639
Gurupá,2022.0,2.3512404452316638
Gurupá,2023.0,1.73041630445979
Igarapé-Açu,2008.0,4.307387783934345
Igarapé-Açu,2009.0,1.076085709155638
Igarapé-Açu,2010.0,0.552060968855641
Igarapé-Açu,2011.0,0.058802064483882
Igarapé-Açu,2012.0,0.138805086238405
Igarapé-Açu,2013.0,0.80499420781964
Igarapé-Açu,2015.0,0.30406894250934
Igarapé-Açu,2016.0,0.095380232059255
Igarapé-Açu,2017.0,0.6522176184421951
Igarapé-Açu,2020.0,0.251874450315685
Igarapé-Açu,2021.0,0.065304131026696
Igarapé-Açu,2023.0,0.108655539539695
Igarapé-Miri,2008.0,2.452347863179507
Igarapé-Miri,2009.0,3.199178956379133
Igarapé-Miri,2010.0,18.425593972728333
Igarapé-Miri,2011.0,2.72180768074854
Igarapé-Miri,2012.0,1.074691599542988
Igarapé-Miri,2013.0,0.977357665357518
Igarapé-Miri,2014.0,0.26438946884346404
Igarapé-Miri,2015.0,0.5831305736361649
Igarapé-Miri,2016.0,0.240008607929721
Igarapé-Miri,2017.0,0.48774877601191396
Igarapé-Miri,2018.0,1.199048718869159
Igarapé-Miri,2019.0,0.818651799950833
Igarapé-Miri,2020.0,1.079148362802874
Igarapé-Miri,2021.0,4.413043103600245
Igarapé-Miri,2022.0,0.5481754354152301
Igarapé-Miri,2023.0,0.967190978993376
Inhangapi,2008.0,1.155359631523349
Inhangapi,2009.0,0.106863822000278
Inhangapi,2012.0,0.061458492010035
Inhangapi,2013.0,0.237741103768785
Inhangapi,2016.0,0.067968196720836
Inhangapi,2017.0,0.288641612709368
Inhangapi,2018.0,0.13975909454923602
Inhangapi,2019.0,0.18403978409454
Inhangapi,2020.0,0.24782558370292201
Inhangapi,2021.0,0.365444248965867
Ipixuna do Pará,2008.0,50.12604834166074
Ipixuna do Pará,2009.0,33.686112618614345
Ipixuna do Pará,2010.0,46.39896349298227
Ipixuna do Pará,2011.0,14.876775441698737
Ipixuna do Pará,2012.0,8.97889795898775
Ipixuna do Pará,2013.0,18.590750239576742
Ipixuna do Pará,2014.0,6.368680815841241
Ipixuna do Pará,2015.0,14.289890397724667
Ipixuna do Pará,2016.0,11.906439734952881
Ipixuna do Pará,2017.0,8.379165404404652
Ipixuna do Pará,2018.0,12.60987745730054
Ipixuna do Pará,2019.0,7.51269974147593
Ipixuna do Pará,2020.0,23.87984727350014
Ipixuna do Pará,2021.0,33.95895178451826
Ipixuna do Pará,2022.0,10.897519823452347
Ipixuna do Pará,2023.0,20.674504992567382
Irituia,2008.0,4.394632615733956
Irituia,2009.0,0.849120772088667
Irituia,2011.0,5.017817759271982
Irituia,2012.0,0.214261168676515
Irituia,2013.0,0.900926214270749
Irituia,2014.0,0.069445848699187
Irituia,2015.0,1.9393177872335021
Irituia,2016.0,1.928556369510537
Irituia,2017.0,1.023856455300933
Irituia,2018.0,0.32598753521508
Irituia,2019.0,0.085702824539744
Irituia,2020.0,0.515280954899482
Irituia,2021.0,0.785199578390168
Irituia,2022.0,0.456260287797032
Irituia,2023.0,0.783018249241317
Itaituba,2008.0,172.04110370702804
Itaituba,2009.0,161.02819434760468
Itaituba,2010.0,92.18632256431266
Itaituba,2011.0,91.8751321804776
Itaituba,2012.0,96.70242872804492
Itaituba,2013.0,190.75454116558174
Itaituba,2014.0,103.3049993601488
Itaituba,2015.0,90.69231783358478
Itaituba,2016.0,135.1500367010825
Itaituba,2017.0,81.36384954409304
Itaituba,2018.0,99.70408330147043
Itaituba,2019.0,171.8910452953859
Itaituba,2020.0,285.68960239036335
Itaituba,2021.0,372.93565455963994
Itaituba,2022.0,349.21458128820836
Itaituba,2023.0,111.98846977568301
Itupiranga,2008.0,232.17395783868798
Itupiranga,2009.0,88.76646330149516
Itupiranga,2010.0,51.80228210723531
Itupiranga,2011.0,59.93148417294001
Itupiranga,2012.0,42.64882052414892
Itupiranga,2013.0,62.682485907350035
Itupiranga,2014.0,48.92374799744148
Itupiranga,2015.0,28.29203712615709
Itupiranga,2016.0,88.96039781354482
Itupiranga,2017.0,29.332471780032268
Itupiranga,2018.0,30.942580117743184
Itupiranga,2019.0,35.02830391763379
Itupiranga,2020.0,33.72147865091635
Itupiranga,2021.0,52.66950736686819
Itupiranga,2022.0,26.899204356515828
